epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
35,5.425011736164063,3.598232972970009,33.44199998538971,60.64599999320984,0.0005606799310872753
36,5.410968974446566,3.543880907855034,34.67999999290466,61.35599998207092,0.0005603988681236325
37,5.397361423885613,3.504653315591812,35.12599998687744,62.29599998779297,0.0005601102026716523
38,5.39097964459439,3.4917930660772325,35.42999998413086,62.121999991531375,0.000559813942645244
39,5.3624932178469935,3.4411582905721665,36.23600000244141,63.356000002441405,0.0005595100961665258
40,5.357458028876991,3.415343950061798,36.937999995765686,63.84799998222351,0.0005591986715656025
41,5.3372230902433015,3.3855484278583527,37.47999998920441,64.06599998641968,0.0005588796773803367
42,5.318069742056742,3.3452769231319426,38.203999995574954,65.07999999656677,0.0005585531223561152
43,5.3028277901181005,3.302042675909996,38.65199998825073,65.44799999732972,0.0005582190154456091
44,5.288753204178392,3.2587368507957457,39.64599999656677,66.55399999275207,0.0005578773658085278
45,5.278539512716412,3.2649048485040666,39.359999992218015,66.25199999046326,0.000557528182811369
46,5.28125858107252,3.2592325244140623,40.0119999937439,66.60999999839783,0.0005571714760271608
47,5.260847070000389,3.244569770216942,40.14999999397278,66.6019999848938,0.0005568072552351998
48,5.245082227427043,3.204085297932625,40.781999986991885,67.5739999823761,0.0005564355304207832
49,5.233726591774912,3.1951689017438887,40.95999998371124,67.51999998313904,0.0005560563117749345
50,5.234000135028952,3.1484106785440447,41.57799999572754,68.27599999084472,0.0005556696096941244
51,5.217585797325086,3.1609888483905793,41.419999979934694,67.7759999910736,0.0005552754347799857
52,5.218087214221985,3.1359469188404083,42.0839999899292,68.22199999549866,0.0005548737978390228
53,5.210802284819468,3.125388930978775,42.57399998714447,69.01399997802734,0.0005544647098823155
54,5.188637723002517,3.0937174750995635,42.96199997814178,69.10999998626708,0.0005540481821252167
55,5.187329618221645,3.085183339934349,43.115999995002745,69.30799998580933,0.0005536242259870452
56,5.1785021993246945,3.064591480021477,43.32399998703003,69.38799999420166,0.0005531928530907728
57,5.1624664937575275,3.040279409017563,44.065999992980956,70.06799996284485,0.0005527540752627053
58,5.151062832684798,3.02986135263443,44.20799999504089,70.04399996887207,0.0005523079045321584
59,5.1547550003399305,3.0382961474514008,43.57799998878479,69.78199996566772,0.0005518543531311281
60,5.13776164320097,2.983373613295555,44.6819999924469,70.55799999069214,0.0005513934334939554
61,5.121976765339074,2.964651142101288,45.30399999168396,71.3519999633789,0.0005509251582569847
62,5.109154438145423,2.9714365577745436,45.205999993743895,70.84799998809814,0.0005504495402582183
63,5.095849812933893,2.9285232177734377,45.54799999374389,71.41999998291016,0.0005499665925369639
64,5.107281034833126,2.9431034910440443,45.671999990539554,71.39199998634338,0.0005494763283334772
65,5.082596807721319,2.924999994840622,45.60599999450684,71.46199996780396,0.0005489787610885989
66,5.090866481620919,2.9234254391098022,45.971999989242555,71.7259999721527,0.0005484739044433865
67,5.085916328991049,2.8956471725702286,46.40400000480652,71.94799997947693,0.00054796177223874
68,5.08815038023573,2.8932331738376615,46.20799998939514,71.99999997467042,0.0005474423785150224
69,5.065770601969587,2.871430883002281,46.915999983825685,72.30000000358582,0.0005469157375116749
70,5.0617368927127435,2.8559776119041445,47.16599998527527,72.74199997573852,0.0005463818636668268
71,5.064486840885412,2.8543694483566284,46.97599999008179,72.7659999710083,0.0005458407716168993
72,5.045806436399904,2.8364488818979265,47.72799999305725,72.86599996322632,0.0005452924761962042
73,5.0249557389597,2.8096235101938247,47.855999989089966,73.17199999725342,0.0005447369924365372
74,5.043165681845073,2.7853517092514037,48.215999989013675,73.6559999711609,0.0005441743355667665
75,5.030530425350062,2.7870190083503723,48.557999989318844,73.6799999897766,0.0005436045210124143
76,5.00092692000634,2.773143262114525,48.285999989089966,73.66799997680664,0.0005430275643952344
77,5.002292450440177,2.769062851548195,48.509999997253416,73.65199999435424,0.0005424434815327839
78,5.000659264826128,2.760939940986633,48.91399999320984,74.00799998291015,0.0005418522884379896
79,4.980315384016843,2.7285145607805252,49.35599999031067,74.45799999130249,0.0005412540013187087
80,4.98126870892835,2.7295234078264237,49.17599999206543,74.30399998352051,0.000540648636577285
81,4.973545027216466,2.7529176125240324,48.947999989471434,73.85999997283936,0.0005400362108100986
82,4.9698631790075956,2.699082704911232,49.819999988708496,74.7079999911499,0.0005394167408071112
83,4.962753156012895,2.686260537543297,49.68799999053955,74.88999998031616,0.0005387902435514059
84,4.944993661256118,2.668749472732544,50.28600000404358,75.13399998840332,0.0005381567362187214
85,4.9487523293476166,2.6596119723415375,50.365999997940065,75.01399997283936,0.0005375162361769813
86,4.933862428488344,2.664925107679367,50.27400000083923,74.87999998748779,0.0005368687609858178
87,4.918157202870462,2.6264879000759125,50.887999993896486,75.80799997467041,0.0005362143283960903
88,4.924813113999709,2.6301515725851057,50.845999987258914,75.48799995742797,0.0005355529563493989
89,4.907712573354894,2.6300786182308196,50.73999999717712,75.52599996612548,0.0005348846629775921
90,4.908830936968422,2.6078363967370985,51.30599998542785,75.81199997238159,0.0005342094666022706
91,4.898281454231941,2.5996445512533186,51.28399999534607,76.00999997222901,0.0005335273857342839
92,4.904802843666913,2.606937475066185,51.529999995651245,76.0699999786377,0.0005328384390732237
93,4.88470314621355,2.5711950607824328,52.03199998825073,76.29799998916626,0.0005321426455069105
94,4.878779306128455,2.569123330321312,51.83399999237061,76.36399998428345,0.0005314400241108766
95,4.871660908491037,2.5604440747499466,52.175999986495974,76.40799998901367,0.0005307305941478425
96,4.8562342061095265,2.5436629296779634,52.09399999031067,76.72599997070313,0.000530014375067189
97,4.867118672653438,2.5387718597745894,52.38599999343872,76.67999998382568,0.0005292913865044237
98,4.849801121668762,2.5192295358276366,52.52199998710633,77.06199998550414,0.0005285616482806437
99,4.831822666397505,2.5110186714410783,52.79799999023437,76.87599995346069,0.0005278251804019908
100,4.851001263520364,2.505563955068588,53.037999997634884,77.1719999520874,0.0005270820030591038
101,4.834011540458533,2.4790069142198563,53.086000004730224,77.22599996551514,0.0005263321366265652
102,4.828395144315808,2.4905285034036635,53.12799999084473,77.33199998413086,0.000525575601662342
103,4.815782108850646,2.482619130868912,53.41399999710083,77.64599998718262,0.0005248124189072223
104,4.812333596332602,2.458976272420883,53.635999996337894,77.69999998703003,0.0005240426092842469
105,4.82239716893368,2.4580453028821947,53.641999986343386,77.6619999848938,0.0005232661938981355
106,4.800760215169125,2.4547317972373963,53.957999998168944,77.87399996994019,0.0005224831940347081
107,4.801549985173026,2.4332955010032653,54.11399999298096,78.0619999862671,0.0005216936311603015
108,4.7932269210070135,2.4571297464323045,53.897999983596804,77.71999996368409,0.0005208975269211807
109,4.809337733845201,2.4571781251335145,53.91799998756409,77.73599998825073,0.0005200949031429457
110,4.8250918029503005,2.5371694092750547,52.877999994888306,76.75599999984742,0.0005192857818299327
111,4.858295562402294,2.5016660701036453,53.509999994125366,77.31999997467041,0.0005184701851646111
112,4.832178261481594,2.4955884397411348,53.31599999549866,77.24799999298095,0.0005176481355069758
113,4.828733977613647,2.5268480498456953,52.73999998954773,76.79799997955323,0.000516819655393933
114,4.839329796782331,2.4940030076122284,53.10199998954773,77.37999997558593,0.0005159847675386839
115,4.827689243845962,2.4937890679740904,53.15399998924256,77.24799998535157,0.0005151434948301006
116,4.821201828820854,2.4824875124025345,53.44199999694824,77.32199998550415,0.0005142958603320994
117,4.80675418106943,2.4695232176160813,53.6339999811554,77.5839999836731,0.0005134418872830082
118,4.819803491733861,2.4504563377046584,53.65199999397278,77.62399998291015,0.0005125815990949297
119,4.811056747390893,2.46521951441288,53.433999990005496,77.40200000534058,0.000511715019353099
120,4.816408687991578,2.43040717274189,54.48000000564575,78.26599997955323,0.0005108421718152375
121,4.808629202833206,2.4271167384815215,54.165999996643066,78.06799997421264,0.0005099630804109012
122,4.784451758177086,2.4380056400966645,54.03599999389648,78.08399998626709,0.0005090777692408254
123,4.79906185263652,2.426007500281334,54.17199998985291,78.14199996307373,0.0005081862625762626
124,4.789090730214233,2.418170671725273,54.19599999786377,78.10999998809814,0.0005072885848583186
125,4.784705263005489,2.4169476760196686,54.11199999053955,77.9379999671936,0.0005063847606972814
126,4.788246615699223,2.4279542382240296,54.010000001296994,77.90799996917724,0.0005054748148719473
127,4.769049359518185,2.3836684398746493,54.85599999343872,78.58999996871948,0.0005045587723289402
128,4.75760629449925,2.3935218698978424,55.10199999893189,78.59599998641968,0.0005036366581820294
129,4.77334455297324,2.399789972991943,54.88200000518799,78.29399997604371,0.0005027084977114401
130,4.750577266088893,2.3880896067094803,54.83799999794007,78.61599997268677,0.0005017743163631605
131,4.749534895212837,2.3821380638980867,55.0059999937439,78.44599998245239,0.0005008341397482439
132,4.722295454957268,2.380464563164711,55.01399999824524,78.60199995178223,0.0004998879936421075
133,4.723906632292974,2.347870613369942,55.41599999771118,79.07399996124268,0.0004989359039838244
134,4.742964476917349,2.4146847969913483,55.07199999794006,78.48199997238159,0.0004979778968754136
135,4.747626906519301,2.3671358984041215,55.37399999214173,78.85399996170044,0.0004970139985811241
136,4.749915192572124,2.360539983005524,55.36399999359131,79.15799998718262,0.0004960442355267143
137,4.718888891560799,2.32512412856102,56.03999999000549,79.12799996917725,0.0004950686342987284
138,4.747373691823874,2.3529772705078127,55.50999999046326,78.92599997390747,0.0004940872216437668
139,4.732814075416355,2.387271030535698,55.4679999848938,78.74199998931884,0.0004931000244677532
140,4.740457330451628,2.367280895786285,55.15400000213623,78.78399999252319,0.000492107069835197
141,4.734068716114217,2.3513043554878235,55.6039999949646,78.87199999176025,0.0004911083849684506
142,4.720484121374346,2.3368186764860153,55.931999992523195,79.17599997268677,0.0004901039972469647
143,4.727506890061179,2.3237141627311706,55.811999993972776,79.21399998214721,0.0004890939342065356
144,4.720301610240906,2.3179579665660857,56.35199999565125,79.27599998016358,0.00048807822353855206
145,4.7183384796934265,2.3444459589338305,55.6419999936676,78.98599997283935,0.000487056893089235
146,4.726000665762778,2.331012123708725,56.081999995498656,79.25199998382568,0.00048602997085887454
147,4.706865541672593,2.307638490524292,56.2839999949646,79.64799998916627,0.00048499748500106246
148,4.710911187020976,2.317418144450188,56.011999999008175,79.29999996841431,0.0004839594638219201
149,4.712980175750298,2.29618953892231,56.56599998176575,79.69799996246338,0.0004829159357793224
150,4.699098781392905,2.32577574716568,56.2699999924469,79.16799997756958,0.00048186692948211786
151,4.701511457538681,2.295868103518486,56.531999993362426,79.52999997695923,0.000480812473689344
152,4.695931482400621,2.281222915301323,56.82399999656677,79.92999998001099,0.00047975259730943895
153,4.699314385177226,2.2791836846876143,56.83199998695373,79.68199997390747,0.0004786873293994492
154,4.667881160213997,2.2873699074888227,56.745999996490475,79.82999999923706,0.0004776166991642324
155,4.671904100993413,2.274863887209892,56.77799998535156,79.81399996627808,0.00047654073595565754
156,4.680821065744905,2.2705209476041794,57.13599999267578,79.94199998046875,0.0004754594692717993
157,4.674978536376923,2.2612735917568205,57.01199999313354,79.86599996520997,0.00047437292875613014
158,4.67267078289575,2.2682118732881547,57.02999999465943,79.889999972229,0.0004732811441967071
159,4.677375907913159,2.250485060472488,57.2879999924469,80.3019999609375,0.0004721841455253554
160,4.673121453187112,2.244263151652813,57.52199999572754,80.17999999969483,0.00047108196281684766
161,4.677675287926976,2.294059841480255,56.799999990234376,79.87799997650147,0.0004699746262880798
162,4.670357598072034,2.2708740990304945,57.261999985351565,79.91399997863769,0.000468862166297242
163,4.653676057071016,2.2205774297857284,57.707999994506835,80.53799996185303,0.0004677446133429869
164,4.66724727598674,2.267980927672386,57.21800000022888,80.20599996398926,0.0004666219980635931
165,4.671583246386223,2.2605443505477907,57.29599998931885,80.12199997314453,0.00046549435123612585
166,4.669094092252722,2.2712682836198805,57.23199998931885,80.14599997299194,0.00046436170377559243
167,4.656979330228657,2.231618713622093,57.593999986038206,80.55399997451782,0.00046322408673409504
168,4.646396723660556,2.234798745594025,57.62999999786377,80.45199997406006,0.0004620815312999796
169,4.653473796789346,2.2229221628284455,58.108000000305175,80.65600000030517,0.0004609340687969806
170,4.659779781644994,2.2298393876457214,57.5020000012207,80.44399998840332,0.00045978173068336205
171,4.653375463765204,2.23929510222435,57.629999989242556,80.42599999053955,0.0004586245485510555
172,4.637290126256395,2.2343694235944747,57.544000003509524,80.22799997436523,0.0004574625541247936
173,4.641249626684798,2.2183081791901587,57.87200000015259,80.5179999848938,0.00045629577926124056
174,4.633208078250551,2.2192779934740066,57.777999991149905,80.67399997512817,0.00045512425594811866
175,4.646614278189873,2.224274531521797,57.56399999458313,80.44399997192383,0.0004539480163033314
176,4.63605774447108,2.238272221288681,56.901999998855594,80.24599996551514,0.0004527670925740826
177,4.6462861633186705,2.2045133398246763,57.8679999835968,80.74399998855591,0.000451581517135993
178,4.637869862991087,2.221060236916542,57.77799999694824,80.40999998550416,0.00045039132249221215
179,4.64791983289962,2.2112673658466337,57.905999984817505,80.79799995742798,0.0004491965412725273
180,4.629220806192934,2.181542582964897,58.18599999595642,81.00799997695923,0.0004479972062324693
181,4.621013559507982,2.196760090470314,57.98800000221252,80.94399996932984,0.00044679335025241395
182,4.626739880162183,2.202446198606491,58.477999996032715,80.95999998764039,0.00044558500633668115
183,4.60731677960551,2.168311574759483,58.45399998428345,81.20999996856689,0.0004443722076126297
184,4.610473371150961,2.165402165236473,58.73599998970032,81.13599998458862,0.0004431549873297493
185,4.6176412261464,2.1619837030410767,58.84999998519898,81.32399996353149,0.0004419333788587489
186,4.589993757019013,2.170529286532402,58.44400000137329,81.05399997680664,0.00044070741569064167
187,4.593180176791582,2.172073869819641,58.17599999382019,81.15799999267578,0.00043947713143582736
188,4.590974145718929,2.1550261618804933,58.76399998626709,81.29599997070312,0.0004382425598231702
189,4.601921851697721,2.1727230205869676,58.60999999305725,81.17199999938966,0.0004370037346990746
190,4.565691444672276,2.162181909298897,58.589999996566775,81.26799998550415,0.0004357606900265571
191,4.587438285255736,2.1464585940551757,59.23799999420166,81.61199996948243,0.0004345134598843153
192,4.581585902203783,2.156557959046364,58.75799999443054,81.2059999761963,0.0004332620784657936
193,4.586390022170601,2.148099748682976,58.911999990768436,81.59799996871948,0.0004320065800782458
194,4.593684954506358,2.1396502487540245,59.2959999848938,81.60999999038697,0.0004307469991417943
195,4.602493682689073,2.1427355594444273,59.381999994430544,81.63799997222901,0.00042948337018848683
196,4.593903634821969,2.167214225988388,58.7459999887085,81.16799998138428,0.0004282157278613494
197,4.59605011196608,2.1197535695552827,59.59999999794007,81.8199999710083,0.0004269441069134367
198,4.573315779415615,2.152866921312809,59.009999990615846,81.15999997772217,0.0004256685422068795
199,4.565212064002309,2.1437565718364717,59.085999990615846,81.3579999772644,0.00042438906871192857
200,4.563050068594052,2.1219828950881956,59.23599999031067,81.85599995452881,0.000423105721505996
201,4.5698930463342196,2.117422504646778,59.55599999511719,81.78799996215821,0.00042181853577269375
202,4.537325828792186,2.084150842576027,60.21799998535156,82.32799999145507,0.00042052754680086893
203,4.560741555034829,2.117055424938202,59.677999997787474,81.78199999053955,0.00041923278998363635
204,4.553044804925934,2.089409429540634,59.78399999961853,82.19199997756958,0.0004179343008174082
205,4.547296473711872,2.0814301001262665,60.05199998641968,82.18799995300293,0.000416632114900921
206,4.552957529323903,2.0832912037324904,60.24800000274658,82.18399997146606,0.0004153262679342592
207,4.551050808441126,2.1054805078840255,59.79599999191284,81.95199997238159,0.0004140167957178772
208,4.541429593945234,2.0803679594087603,60.15399999534607,82.34599995986939,0.00041270373415161726
209,4.556147646295587,2.077738856987953,59.90999999458313,82.24999998336791,0.0004113871192337254
210,4.547706056819958,2.0808776686596873,60.40399999427795,82.27199997207642,0.00041006698705986483
211,4.538214212922198,2.0724027439665793,60.20399999671936,82.24399996322632,0.00040874337382212596
212,4.5325086738979605,2.061225310227871,60.434000003204346,82.61399997070312,0.00040741631580803425
213,4.529378993089119,2.059528408124447,60.13999999656677,82.43000000854492,0.00040608584939955556
214,4.526569770901587,2.055878471684456,60.27199999008179,82.47199997772216,0.0004047520110720985
215,4.522513901693019,2.0493648535323143,60.40399998931885,82.70199997924804,0.0004034148373935146
216,4.506805809918773,2.0530328702569007,60.78599999511719,82.59799997619629,0.00040207436502309583
217,4.512949158082549,2.0546487769603727,60.515999984893796,82.59399997070312,0.00040073063071056924
218,4.5184446751501,2.033020515577793,61.205999996414185,82.80399998886108,0.00039938367129508984
219,4.499098268707403,2.057718896024227,60.66999998878479,82.57399999633789,0.0003980335237042304
220,4.5111100173167635,2.049962214407921,60.6899999899292,82.76799998886108,0.00039668022495296923
221,4.505107572584441,2.05204248064518,60.5619999962616,82.60799997222901,0.0003953238121426751
222,4.518582176268576,2.0558590701818464,60.51199999481201,82.48999997283936,0.0003939643224600904
223,4.484904156204616,2.012903970077038,61.37199999580383,83.1339999822998,0.00039260179317631154
224,4.49716157895146,2.040730212213993,60.48799999961853,82.70000000732422,0.0003912362616457672
225,4.4933732824082195,2.0399130715227125,60.68399997901916,82.60799998382568,0.00038986776530519396
226,4.494733415674745,2.0225217675328255,61.13199999183655,83.05599999420166,0.00038849634167261035
227,4.4949360408090895,2.0153699412679673,61.27399999977112,82.96799997314453,0.000387122028346288
228,4.470164024848877,2.0310828340029716,61.01999999465942,82.93399998062134,0.00038574486300372104
229,4.478858488218256,2.0077507224583626,61.47999997932434,82.99399997253418,0.0003843648834005929
230,4.482729190511947,2.0100023483109473,61.375999988098144,83.25999996734619,0.00038298212736974157
231,4.470190829209733,2.0224942477321624,61.267999995422365,83.00199998031616,0.0003815966328201221
232,4.483855913558075,2.013771953139305,61.05399999847412,83.141999972229,0.00038020843773576744
233,4.482315069703204,1.9852881760525702,61.79399998893738,83.33799998382568,0.00037881758017474715
234,4.460518587291526,1.9789494040107727,61.84199998710632,83.43399997680665,0.0003774240982681237
235,4.464906225459237,1.9968834129428863,61.47599998779297,83.08399996643067,0.0003760280302189076
236,4.453048274942943,2.004297714586258,61.40999999526978,83.18799998977661,0.00037462941430100964
237,4.459994309969496,1.992072922027111,62.067999980773926,83.45999997421265,0.0003732282888581916
238,4.482938821521102,1.9984317622351646,61.37799999610901,83.08199998046875,0.0003718246923030154
239,4.452860302807231,1.9751168697738648,61.63399999389648,83.59399998214721,0.00037041866311578956
240,4.444932858624527,1.9732385207295418,61.5940000062561,83.54999998931885,0.0003690102398435144
241,4.453601087014261,1.9818737259435655,61.71799999778747,83.27599996932983,0.00036759946109882565
242,4.44917824759818,1.9719572966074943,61.925999989013675,83.45599997268677,0.000366186365558935
243,4.449507701625094,1.9544441233730316,62.265999991073606,83.86799997573853,0.0003647709919645706
244,4.444968020896972,1.949218910906315,62.24999999000549,84.0119999861145,0.00036335337911891455
245,4.433220184305638,1.9749102588558196,61.984000001831056,83.54599998046875,0.00036193356588653895
246,4.437898931463369,1.967539413740635,61.98000000183105,83.82999998184204,0.00036051159119234095
247,4.433565617178045,1.947553083782196,62.22199998298645,84.02599996337891,0.00035908749402047493
248,4.425780761755254,1.9632854761242866,62.24199998199463,83.7259999923706,0.0003576613134132845
249,4.417495655813856,1.9499202201914787,62.35999999633789,83.91399997573852,0.00035623308847023116
250,4.431479965528233,1.914892072520256,63.00399999176025,84.29199997863769,0.00035480285834682334
251,4.427329698342836,1.9506571944475173,62.2499999898529,83.82199997177123,0.00035337066225354225
252,4.420926582917833,1.930350451824665,62.262000008087156,84.06800000473022,0.00035193653945476744
253,4.4199230489833505,1.9313417428064346,62.63599999565125,84.06399998641967,0.00035050052926769977
254,4.415658864820974,1.9402846562886238,62.53599999794007,83.98999998870849,0.00034906267106128377
255,4.410478549710872,1.9360388453221322,62.413999989318846,84.03599999816895,0.00034762300425512867
256,4.410817437717599,1.93241897701025,62.55799998970032,84.0379999961853,0.0003461815683184272
257,4.396738135691084,1.9155414550828933,62.861999999542235,84.35999998214722,0.0003447384027688737
258,4.4064241479933735,1.8977009520840644,63.041999983444214,84.47199996582032,0.00034329354717158055
259,4.388790092732537,1.897673378880024,63.2199999937439,84.4599999697876,0.00034184704113799405
260,4.399097246986827,1.9064937746810913,63.191999998168946,84.54399998519898,0.0003403989243248076
261,4.4003865796318085,1.8984870874619484,63.26199998680115,84.32199998016357,0.00033894923643287535
262,4.385980625994848,1.9000228441238403,63.295999988479615,84.61199997543335,0.0003374980172061231
263,4.3916134528185955,1.9201974268460273,62.899999984741214,84.28799998397827,0.0003360453064304589
264,4.372561158223205,1.9119265185141563,63.06199999214172,84.21399997161865,0.0003345911439326826
265,4.373113859926114,1.8823105640220643,63.51200000053406,84.517999974823,0.00033313556957939366
266,4.385528879635261,1.8915824070000649,63.4799999861145,84.57199996109009,0.0003316786232758982
267,4.401268086460028,1.9105581101870537,63.139999992599485,84.2379999736023,0.0003302203449651151
268,4.3737263157607265,1.894310690703392,63.242000001068114,84.51399997451782,0.000328760774626481
269,4.394891317048521,1.8895031564974785,63.5439999822998,84.63399997711181,0.0003272999522748539
270,4.391100875546107,1.8957930588555336,63.665999993743895,84.67399998886108,0.0003258379179594165
271,4.3717206809224125,1.892399270787239,63.407999993133544,84.57599997406005,0.00032437471176257823
272,4.374304748513102,1.879190182902813,63.523999986572264,84.53999998764039,0.00032291037379887595
273,4.361202910994038,1.8831875977754593,63.31799998573303,84.71199998779296,0.00032144494421387483
274,4.3795746791590915,1.867441901807785,63.83000000473022,85.0519999635315,0.000319978463183067
275,4.376007840393833,1.870965276095867,63.713999984588625,84.83999997055054,0.00031851097091077077
276,4.349363025105551,1.8615207618427276,63.891999990463255,84.95399997589111,0.00031704250762902813
277,4.3580096156783465,1.8680077643036843,63.631999991378784,84.63199996551513,0.00031557311359650176
278,4.363900386165394,1.8676024605441093,63.78999996963501,84.7219999913025,0.0003141028290973712
279,4.360129266882247,1.8833406666493415,63.36799999328613,84.49999999343872,0.00031263169444022885
280,4.373241979349553,1.8698723875212668,64.0599999900055,85.0259999899292,0.0003111597499569743
281,4.35713834060056,1.8965297002005577,63.583999987030026,84.42799997283936,0.0003096870360017094
282,4.349159428757724,1.8617323681974411,63.87999999511719,84.84199997512818,0.00030821359294963085
283,4.3517615488556585,1.8567393090677262,63.59399998718262,84.8699999873352,0.0003067394611959243
284,4.367524891236182,1.843948742494583,64.31600000419617,84.95599996902466,0.0003052646811546566
285,4.32795274466799,1.8561061352062225,64.1479999849701,84.87199997497558,0.00030378929325766734
286,4.338109128783194,1.8357941553807258,64.42800001281738,85.20199998001098,0.00030231333795346124
287,4.348545252658914,1.8302336130213737,64.30799998405456,85.15799996887208,0.0003008368557060983
288,4.337820825204134,1.8246492405581474,64.59599998336792,85.54199996795654,0.0002993598869940853
289,4.324167654607475,1.851373982014656,64.13799999336243,85.18999996932983,0.00029788247230926556
290,4.343790733500531,1.8420570924043655,64.20199998039246,85.17599996429443,0.0002964046521557089
291,4.331024675373065,1.8501777095890046,64.54399999008179,85.0859999623108,0.0002949264670486015
292,4.321647890922176,1.8250380465006828,64.42599998809814,85.28799999710083,0.0002934479575131346
293,4.334675262799483,1.8147833126997948,64.83599998146057,85.5059999911499,0.000291969164083394
294,4.315643987349536,1.8245618801403045,64.51200000068664,85.19599997634887,0.0002904901273012489
295,4.312233474170952,1.811983475971222,64.69399999259949,85.32799996490479,0.0002890108877152393
296,4.336526181376532,1.8329184032058716,64.62199998069764,85.08599997467041,0.000287531485879466
297,4.309416535558503,1.8102314258766175,64.87799998352051,85.44199997512817,0.0002860519623524776
298,4.297864960854134,1.7994041067290305,65.02599997627259,85.53599999099731,0.00028457235769615885
299,4.2995856099151535,1.8014475564622878,64.74999998069764,85.49999998352051,0.00028309271247461905
300,4.304957734625876,1.8016046902513505,64.77999999084473,85.72599996582031,0.0002816130672530792
301,4.306167609145957,1.803517900238037,65.0139999912262,85.58599997253418,0.0002801334625967605
302,4.301509269211661,1.7927824950814246,64.95199998413086,85.61199997451783,0.00027865393906977216
303,4.2915799055468336,1.7697878787517547,65.42199998229981,85.89799999572755,0.0002771745372339988
304,4.295104654829658,1.7738508936667443,65.27399999160767,85.93799999420166,0.0002756952976479893
305,4.281337919893067,1.7742052389359475,65.28599999183655,85.90199998428345,0.000274216260865844
306,4.287790745924535,1.7815186573386192,65.33399998840332,85.91599996902465,0.00027273746743610344
307,4.274336743202697,1.7685317261075975,65.62999999427795,85.92599998016357,0.0002712589579006367
308,4.28612681900105,1.7621451585531234,65.35399998336791,86.08399997528076,0.0002697807727935292
309,4.294373340916596,1.7552986109280586,65.76799998481751,86.05999995635986,0.00026830295263997265
310,4.264109818606475,1.7583780374097824,65.7899999837494,85.98799996826172,0.00026682553795515286
311,4.2656373894956126,1.76207936552763,65.41999996749878,85.96199998321534,0.00026534856924313987
